,GEO.display-label,RACE_GROUP.display-label,All firms,PCT_Firms with less than 2 years in business,PCT_Firms with 2 to 3 years in business,PCT_Firms with 4 to 5 years in business,PCT_Firms with 6 to 10 years in business,PCT_Firms with 11 to 15 years in business,PCT_Firms with 16 or more years in business
180,Iowa,All firms,60205,100.0,100.0,100.0,100.0,100.0,100.0
181,Iowa,"All firms classifiable by gender, ethnicity, race, and veteran status",54789,97.8248587571,97.5254730713,96.8364831553,95.7503663477,91.4416398441,55.2590615966
182,Iowa,American Indian and Alaska Native,26,0.0847457627119,0.0,0.0,0.0,0.077926478062,0.0
183,Iowa,Asian,1490,3.30508474576,6.59873847647,3.59490550534,2.03430738729,1.82957818059,0.311318656882
184,Iowa,Black or African American,224,1.24293785311,0.792495552321,0.349219391947,0.327557969141,0.250719972895,0.0222370469202
185,Iowa,Equally minority/nonminority,212,0.847457627119,0.0,0.862777321282,0.715455564176,0.0813145858038,0.733822548366
186,Iowa,Minority,2408,7.62711864407,9.84958757885,5.29991783073,4.07723472114,2.64272403862,0.378029797643
187,Iowa,Native Hawaiian and Other Pacific Islander,34,0.0,0.0,0.0205423171734,0.0172398931127,0.105031339997,0.0
188,Iowa,Nonminority,52168,89.3502824859,87.6758854925,90.6532456861,90.9490561159,88.7176012197,54.1472092506
189,Iowa,"Publicly held and other firms not classifiable by gender, ethnicity, race, and veteran status",5416,2.17514124294,2.47452692868,3.18405916187,4.24963365227,8.55836015585,44.7409384034
190,Iowa,Some other race,321,1.4406779661,1.64968461912,0.369761709121,0.474097060598,0.318482127732,0.0
191,Iowa,White,52845,93.5028248588,88.5169011807,93.0156121611,92.6989052668,89.1445027952,54.9032688459
