,GEO.display-label,RACE_GROUP.display-label,All firms,PCT_Firms with less than 2 years in business,PCT_Firms with 2 to 3 years in business,PCT_Firms with 4 to 5 years in business,PCT_Firms with 6 to 10 years in business,PCT_Firms with 11 to 15 years in business,PCT_Firms with 16 or more years in business
168,Indiana,All firms,100200,100.0,100.0,100.0,100.0,100.0,100.0
169,Indiana,"All firms classifiable by gender, ethnicity, race, and veteran status",92052,97.7722119694,96.372865713,96.2023780636,96.0343547874,92.5093790836,58.9016461475
170,Indiana,American Indian and Alaska Native,285,0.632744529396,0.63682510383,0.230526571221,0.344608206977,0.166505079459,0.0691658597316
171,Indiana,Asian,3882,7.90930661745,7.09736963544,5.75103130308,5.26985473439,2.00016861274,1.3141513349
172,Indiana,Black or African American,1491,2.41233851832,2.94416243655,2.18393593788,1.85028098823,0.942123677444,0.179831235302
173,Indiana,Equally minority/nonminority,466,0.883205905616,0.572219658514,0.230526571221,0.519563142827,0.45525439447,0.0553326877853
174,Indiana,Minority,7697,13.7490113367,14.9330872174,11.3807328318,9.85579471954,4.27644058509,2.89113293678
175,Indiana,Native Hawaiian and Other Pacific Islander,11,0.0131821776958,0.0461467466544,0.0,0.00530166472272,0.00632297770097,0.0138331719463
176,Indiana,Nonminority,83890,83.1531769048,80.8675588371,84.5911186605,85.6536952603,87.777684104,55.9551805229
177,Indiana,"Publicly held and other firms not classifiable by gender, ethnicity, race, and veteran status",8148,2.22778803058,3.62713428703,3.79762193642,3.9656452126,7.48851325718,41.0983538525
178,Indiana,Some other race,671,1.59504350119,1.39363174896,0.994904149478,0.827059696745,0.299287611179,0.248997095034
179,Indiana,White,86001,86.8969153704,85.1684356253,87.1511768988,87.9652210794,89.1055094212,57.1310001383
