,GEO.display-label,RACE_GROUP.display-label,All firms,PCT_Firms with less than 2 years in business,PCT_Firms with 2 to 3 years in business,PCT_Firms with 4 to 5 years in business,PCT_Firms with 6 to 10 years in business,PCT_Firms with 11 to 15 years in business,PCT_Firms with 16 or more years in business
276,Minnesota,All firms,111389,100.0,100.0,100.0,100.0,100.0,100.0
277,Minnesota,"All firms classifiable by gender, ethnicity, race, and veteran status",103076,98.8185317934,97.5995316159,97.2247823861,96.4910630292,92.5633989576,56.1739659367
278,Minnesota,American Indian and Alaska Native,241,0.371697862737,0.0836400133824,0.204813108039,0.235183443086,0.243098399602,0.0152068126521
279,Minnesota,Asian,3339,7.96495420151,4.31582469053,5.89861751152,2.58701787394,1.89874583326,1.00364963504
280,Minnesota,Black or African American,1303,2.61515996283,2.14118434259,1.49513568868,1.79680150517,0.569071253614,0.197688564477
281,Minnesota,Equally minority/nonminority,713,1.23456790123,1.03713616594,0.798771121352,0.503292568203,0.537763126393,0.304136253041
282,Minnesota,Minority,5925,12.6111774857,7.65306122449,9.4623655914,6.03480714958,3.25972854012,1.26216545012
283,Minnesota,Native Hawaiian and Other Pacific Islander,35,0.0,0.0,0.174091141833,0.0799623706491,0.00184165454244,0.0
284,Minnesota,Nonminority,96438,84.9595114828,88.9009702242,86.9738863287,89.9529633114,88.7659072911,54.6228710462
285,Minnesota,"Publicly held and other firms not classifiable by gender, ethnicity, race, and veteran status",8313,1.18146820656,2.40883238541,2.77521761393,3.50893697084,7.43660104238,43.8108272506
286,Minnesota,Some other race,501,0.915969733174,0.585480093677,1.17767537122,0.790216368768,0.141807399768,0.0456204379562
287,Minnesota,White,97690,86.5657772468,90.4232184677,88.7250384025,91.1712135466,89.7106760714,54.7141119221
