,GEO.display-label,RACE_GROUP.display-label,All firms,PCT_Firms with less than 2 years in business,PCT_Firms with 2 to 3 years in business,PCT_Firms with 4 to 5 years in business,PCT_Firms with 6 to 10 years in business,PCT_Firms with 11 to 15 years in business,PCT_Firms with 16 or more years in business
516,Texas,All firms,387504,100.0,100.0,100.0,100.0,100.0,100.0
517,Texas,"All firms classifiable by gender, ethnicity, race, and veteran status",364527,96.2567381221,96.7832070134,96.7313508065,96.4539356268,93.5497591875,66.2654228107
518,Texas,American Indian and Alaska Native,2196,0.774727341106,0.378959868674,1.01814516129,0.611729952612,0.471809234635,0.294914234126
519,Texas,Asian,40455,14.787514103,13.0086270127,15.1587701613,13.1552710936,6.48884933515,2.94312368342
520,Texas,Black or African American,8514,2.22890811082,3.38095071775,3.82560483871,2.72139823989,1.2001361114,0.758350887752
521,Texas,Equally minority/nonminority,8393,3.66052400652,2.74702245817,2.02116935484,2.4247646009,1.5783687572,1.05928377972
522,Texas,Minority,102172,33.4336216623,33.1284272292,34.8387096774,30.0535417564,19.6504292744,9.61179656937
523,Texas,Native Hawaiian and Other Pacific Islander,218,0.11031716184,0.11525968356,0.171370967742,0.0135392947258,0.0183226887237,0.0
524,Texas,Nonminority,253962,59.1625924533,60.907757326,59.8739919355,63.9743984245,72.3203067742,55.5943424616
525,Texas,"Publicly held and other firms not classifiable by gender, ethnicity, race, and veteran status",22977,3.7432618779,3.21679298662,3.26864919355,3.54606437319,6.45024081248,33.7345771893
526,Texas,Some other race,9921,4.07672057164,3.52764486047,2.72177419355,2.46661333005,2.02400272223,0.583809810412
527,Texas,White,302446,74.6646609001,75.9473996717,74.279233871,77.0028924857,83.0462778767,61.5949443274
