,GEO.display-label,RACE_GROUP.display-label,All firms,PCT_Firms with less than 2 years in business,PCT_Firms with 2 to 3 years in business,PCT_Firms with 4 to 5 years in business,PCT_Firms with 6 to 10 years in business,PCT_Firms with 11 to 15 years in business,PCT_Firms with 16 or more years in business
384,New York,All firms,432907,100.0,100.0,100.0,100.0,100.0,100.0
385,New York,"All firms classifiable by gender, ethnicity, race, and veteran status",407744,97.602830393,97.9951030272,96.3455800684,96.565903139,92.9595498332,65.8940602015
386,New York,American Indian and Alaska Native,498,0.163662182002,0.0604171966421,0.265696800749,0.155233501997,0.0736356792342,0.0309042586068
387,New York,Asian,62667,22.7033141592,23.8202747393,20.1385107912,16.6514593134,7.90044895784,3.56017059151
388,New York,Black or African American,8289,3.06385231895,2.31811243958,2.7919942505,2.24199836472,1.14574918808,1.84807466469
389,New York,Equally minority/nonminority,3417,1.1504488676,0.697977613839,0.760067077553,0.952730806148,0.728113992428,0.13597873787
390,New York,Minority,92799,31.1993068425,33.116573391,30.949321602,25.0684330896,12.3537589915,7.16360714506
391,New York,Native Hawaiian and Other Pacific Islander,203,0.0746107006185,0.0922157211905,0.00653352788727,0.0,0.0609967193656,0.0
392,New York,Nonminority,311528,65.2530746829,64.1789620962,64.6361913888,70.5447392433,79.8776768493,58.5944743186
393,New York,"Publicly held and other firms not classifiable by gender, ethnicity, race, and veteran status",25163,2.39716960697,2.00489697278,3.65441993162,3.43409686097,7.03990064679,34.1059397985
394,New York,Some other race,7257,1.9735733712,2.72036377512,2.87257442777,2.01448056026,0.885826230787,0.574819210087
395,New York,White,329094,70.0161255385,68.7913380819,70.1788008798,75.4742916731,83.0615956962,59.7502935905
