,GEO.display-label,RACE_GROUP.display-label,All firms,PCT_Firms with less than 2 years in business,PCT_Firms with 2 to 3 years in business,PCT_Firms with 4 to 5 years in business,PCT_Firms with 6 to 10 years in business,PCT_Firms with 11 to 15 years in business,PCT_Firms with 16 or more years in business
432,Oklahoma,All firms,68159,100.0,100.0,100.0,100.0,100.0,100.0
433,Oklahoma,"All firms classifiable by gender, ethnicity, race, and veteran status",63229,96.0294117647,97.0180066521,97.1229003825,96.9176636172,93.7807377049,55.0489323843
434,Oklahoma,American Indian and Alaska Native,3613,6.19485294118,5.48228007799,5.35506402794,5.64391273751,5.35860655738,2.35765124555
435,Oklahoma,Asian,2935,7.68382352941,5.28730358986,7.86628970564,4.84166080225,3.03961748634,0.133451957295
436,Oklahoma,Black or African American,605,1.17647058824,1.02075926138,1.09762181939,0.682617874736,0.966530054645,0.133451957295
437,Oklahoma,Equally minority/nonminority,1899,3.47426470588,3.83071453148,4.49027107933,3.23715693174,2.0150273224,1.26779359431
438,Oklahoma,Minority,8809,18.1617647059,16.3780250029,17.5952103775,13.6805066854,10.8948087432,4.44839857651
439,Oklahoma,Native Hawaiian and Other Pacific Islander,60,0.0,0.435829796995,0.0166306336271,0.119634060521,0.0136612021858,0.0
440,Oklahoma,Nonminority,52521,74.4117647059,76.7977979126,75.0374189257,80.0,80.8674863388,49.3327402135
441,Oklahoma,"Publicly held and other firms not classifiable by gender, ethnicity, race, and veteran status",4930,3.97058823529,2.98199334786,2.8770996175,3.08233638283,6.21926229508,44.9510676157
442,Oklahoma,Some other race,528,0.827205882353,1.86948044501,0.898054215866,1.00633356791,0.406420765027,0.0667259786477
443,Oklahoma,White,56024,80.1654411765,83.3237756623,81.7229336438,85.6931738213,85.1980874317,52.5133451957
