,GEO.display-label,RACE_GROUP.display-label,All firms,PCT_Firms with less than 2 years in business,PCT_Firms with 2 to 3 years in business,PCT_Firms with 4 to 5 years in business,PCT_Firms with 6 to 10 years in business,PCT_Firms with 11 to 15 years in business,PCT_Firms with 16 or more years in business
240,Maryland,All firms,100593,100.0,100.0,100.0,100.0,100.0,100.0
241,Maryland,"All firms classifiable by gender, ethnicity, race, and veteran status",93285,97.8070175439,97.6327523308,96.8786532616,96.6369676057,93.6638529757,53.6892901619
242,Maryland,American Indian and Alaska Native,433,0.382003395586,0.251317389542,0.187046995558,1.14332801154,0.290629340742,0.0155666251557
243,Maryland,Asian,13195,20.5857385399,19.1487636806,17.1031096563,18.3962507081,8.76803077252,3.7204234122
244,Maryland,Black or African American,6080,10.2009054895,9.90676935549,6.93242927285,6.3707060823,4.50261780105,3.12889165629
245,Maryland,Equally minority/nonminority,864,0.679117147708,0.916092419943,1.44961421557,0.669516403152,0.897531787584,0.435865504359
246,Maryland,Minority,22632,36.4318053198,34.6736927442,28.9338321253,28.9282587423,15.2259856822,8.74844333748
247,Maryland,Native Hawaiian and Other Pacific Islander,3,0.0,0.0,0.0,0.00515012617809,0.00427396089326,0.0
248,Maryland,Nonminority,69789,60.6819468025,62.0429671666,66.4835164835,67.034042334,77.5381985255,44.50498132
249,Maryland,"Publicly held and other firms not classifiable by gender, ethnicity, race, and veteran status",7308,2.19298245614,2.35914065667,3.13303717559,3.36818252047,6.33614702425,46.3107098381
250,Maryland,Some other race,1124,3.0701754386,1.95379002837,1.07552022446,1.07637637122,0.771449941233,0.046699875467
251,Maryland,White,72681,64.1482739106,66.0964734495,71.4870236147,70.1241180409,79.5661929693,47.1824408468
