,GEO.display-label,RACE_GROUP.display-label,All firms,PCT_Firms with less than 2 years in business,PCT_Firms with 2 to 3 years in business,PCT_Firms with 4 to 5 years in business,PCT_Firms with 6 to 10 years in business,PCT_Firms with 11 to 15 years in business,PCT_Firms with 16 or more years in business
264,Michigan,All firms,161794,100.0,100.0,100.0,100.0,100.0,100.0
265,Michigan,"All firms classifiable by gender, ethnicity, race, and veteran status",151342,98.2576646004,97.6850306066,95.8738625667,96.4285714286,94.1795382721,62.7109921779
266,Michigan,American Indian and Alaska Native,690,0.51934997487,0.940456316082,1.0354565422,0.476625750849,0.222106585778,0.0720461095101
267,Michigan,Asian,8464,6.44999162339,9.41569282137,9.26419830562,6.51606163489,3.23133352794,2.87155207904
268,Michigan,Black or African American,2502,1.9936337745,1.43572621035,3.67116410417,1.81183076521,1.17145359242,0.617538081515
269,Michigan,Equally minority/nonminority,1281,0.820908024795,0.717863105175,1.46689676812,0.972838861321,0.694241728116,0.226430629889
270,Michigan,Minority,13282,10.7136873848,12.9827490262,15.1631628491,10.1266649256,5.42320823444,3.72581309181
271,Michigan,Native Hawaiian and Other Pacific Islander,50,0.0,0.0,0.0,0.0,0.0634590245079,0.0
272,Michigan,Nonminority,136779,86.7230691908,83.978853645,79.2438029495,85.3290676417,88.0620883096,58.7690407575
273,Michigan,"Publicly held and other firms not classifiable by gender, ethnicity, race, and veteran status",10452,1.74233539956,2.31496939343,4.12613743332,3.57142857143,5.82046172786,37.2890078221
274,Michigan,Some other race,642,0.695258837326,0.617696160267,0.431440225918,0.581091668843,0.271604624894,0.0102923013586
275,Michigan,White,139243,89.2276763277,85.6649972176,82.6090367116,87.2812744842,89.09900877,58.9645944833
