,GEO.display-label,RACE_GROUP.display-label,All firms,PCT_Firms with less than 2 years in business,PCT_Firms with 2 to 3 years in business,PCT_Firms with 4 to 5 years in business,PCT_Firms with 6 to 10 years in business,PCT_Firms with 11 to 15 years in business,PCT_Firms with 16 or more years in business
588,Wisconsin,All firms,103497,100.0,100.0,100.0,100.0,100.0,100.0
589,Wisconsin,"All firms classifiable by gender, ethnicity, race, and veteran status",95638,97.4230493916,96.9185475957,95.9188814712,96.7014064555,92.8675679828,59.135349832
590,Wisconsin,American Indian and Alaska Native,428,0.114531138153,0.775269872424,0.932107318302,0.799352423353,0.20932554924,0.0
591,Wisconsin,Asian,3000,5.96993557623,5.79980372915,4.72351681572,4.14853789335,1.48448302351,0.366636113657
592,Wisconsin,Black or African American,792,1.7179670723,1.68792934249,0.717974555989,1.07760801376,0.410969426947,0.244424075771
593,Wisconsin,Equally minority/nonminority,763,0.529706513958,1.35426889107,1.67527396398,0.743701305272,0.591488707943,0.0
594,Wisconsin,Minority,5496,9.47745168218,10.726202159,8.14964101272,7.9328139229,2.80957136273,0.977696303086
595,Wisconsin,Native Hawaiian and Other Pacific Islander,21,0.0,0.0,0.0,0.0202367702115,0.0326471040098,0.0
596,Wisconsin,Nonminority,89378,87.4015748031,84.8380765456,86.0939664945,88.0248912274,89.4665079121,58.1576535289
597,Wisconsin,"Publicly held and other firms not classifiable by gender, ethnicity, race, and veteran status",7859,2.57695060845,3.08145240432,4.08111852878,3.29859354447,7.13051159932,40.864650168
598,Wisconsin,Some other race,318,0.544022906228,0.785083415113,0.453457614309,0.521096832945,0.113304655093,0.0305530094714
599,Wisconsin,White,91077,88.9191123837,88.1256133464,88.7391359113,90.6404937772,90.4440006145,58.4937366331
