,GEO.display-label,RACE_GROUP.display-label,All firms,PCT_Firms with less than 2 years in business,PCT_Firms with 2 to 3 years in business,PCT_Firms with 4 to 5 years in business,PCT_Firms with 6 to 10 years in business,PCT_Firms with 11 to 15 years in business,PCT_Firms with 16 or more years in business
396,North Carolina,All firms,154116,100.0,100.0,100.0,100.0,100.0,100.0
397,North Carolina,"All firms classifiable by gender, ethnicity, race, and veteran status",144106,97.7227873083,96.7699371932,97.520716386,96.3211419469,93.6965927112,63.6219137438
398,North Carolina,American Indian and Alaska Native,1173,0.986792166388,1.08196548266,0.447741245656,0.725969490902,0.769834793453,0.360283988556
399,North Carolina,Asian,8663,8.41050554122,9.46323956299,8.81448810478,7.1126631134,3.06086313877,1.39874960263
400,North Carolina,Black or African American,5540,6.74054956733,5.51538502138,5.98770382251,3.43380506034,2.39726554681,0.349687400657
401,North Carolina,Equally minority/nonminority,1161,1.06269925611,0.633345648388,1.18952151831,1.4519389818,0.320251274077,0.455653279644
402,North Carolina,Minority,19362,22.2711401245,19.9292764026,18.6046511628,13.8546835753,7.89696531124,2.28886298612
403,North Carolina,Native Hawaiian and Other Pacific Islander,98,0.0,0.116113368871,0.00668270515905,0.0796422226306,0.0754438097584,0.0
404,North Carolina,Nonminority,123583,74.3889479277,76.2125930226,77.7198609997,81.0175825522,85.4793761259,60.8879940659
405,North Carolina,"Publicly held and other firms not classifiable by gender, ethnicity, race, and veteran status",10010,2.27721269167,3.23006280678,2.47928361401,3.67885805305,6.3034072888,36.3780862562
406,North Carolina,Some other race,1581,2.54288750569,1.74697841347,1.17615610799,0.860748636893,0.682073627,0.15894881848
407,North Carolina,White,127425,79.3608623045,79.9071093049,81.4822240043,83.780555045,86.9559192597,61.5661756914
