,GEO.display-label,RACE_GROUP.display-label,All firms,PCT_Firms with less than 2 years in business,PCT_Firms with 2 to 3 years in business,PCT_Firms with 4 to 5 years in business,PCT_Firms with 6 to 10 years in business,PCT_Firms with 11 to 15 years in business,PCT_Firms with 16 or more years in business
468,Rhode Island,All firms,22757,100.0,100.0,100.0,100.0,100.0,100.0
469,Rhode Island,"All firms classifiable by gender, ethnicity, race, and veteran status",20647,96.066252588,96.6233766234,98.1053878034,96.8864917872,92.6865541073,45.5
470,Rhode Island,American Indian and Alaska Native,23,0.0690131124914,0.0,0.0,0.441284628585,0.0349925640801,0.0
471,Rhode Island,Asian,698,3.24361628709,6.83982683983,4.55891059799,4.19220397156,2.13454640889,0.0
472,Rhode Island,Black or African American,178,2.00138026225,1.51515151515,0.473653049142,1.22579063496,0.498644038142,0.0
473,Rhode Island,Equally minority/nonminority,166,3.1746031746,0.0,2.72350503256,0.61289531748,0.419910768962,0.0555555555556
474,Rhode Island,Minority,1683,15.5279503106,12.4675324675,11.6637063351,9.90438833047,4.90770711224,0.388888888889
475,Rhode Island,Native Hawaiian and Other Pacific Islander,1,0.0,0.04329004329,0.0,0.0,0.0,0.0
476,Rhode Island,Nonminority,18799,77.3636991028,84.1991341991,83.6589698046,86.3692081392,87.3589362261,45.0555555556
477,Rhode Island,"Publicly held and other firms not classifiable by gender, ethnicity, race, and veteran status",2110,3.93374741201,3.33333333333,1.89461219657,3.0889924001,7.31344589275,54.5
478,Rhode Island,Some other race,319,5.79710144928,2.25108225108,3.13795145056,1.37288551115,0.603621730382,0.388888888889
479,Rhode Island,White,19448,83.9199447895,86.7965367965,90.1716992303,90.1446432949,89.3622605196,45.1111111111
