,GEO.display-label,RACE_GROUP.display-label,All firms,PCT_Firms with less than 2 years in business,PCT_Firms with 2 to 3 years in business,PCT_Firms with 4 to 5 years in business,PCT_Firms with 6 to 10 years in business,PCT_Firms with 11 to 15 years in business,PCT_Firms with 16 or more years in business
120,Georgia,All firms,159271,100.0,100.0,100.0,100.0,100.0,100.0
121,Georgia,"All firms classifiable by gender, ethnicity, race, and veteran status",149340,97.8480740263,97.6048179478,96.0410557185,96.8496746947,94.4602428946,58.0497880204
122,Georgia,American Indian and Alaska Native,734,1.36288645004,0.634424420743,0.465383144205,0.422326218468,0.279658753476,0.0869659745625
123,Georgia,Asian,18112,15.3647514526,15.7778595072,20.3047303328,13.0122132177,7.28055428993,1.72844874443
124,Georgia,Black or African American,8425,8.11276092102,8.07282089003,6.64286625016,6.21789750029,3.48944995208,1.04359169475
125,Georgia,Equally minority/nonminority,965,0.50928914712,0.496506068408,0.34425602448,1.11288665677,0.527895175101,0.0652244809218
126,Georgia,Minority,32123,29.1083853382,29.4915410077,31.3719240087,22.9853897957,13.1141101981,3.56560495706
127,Georgia,Native Hawaiian and Other Pacific Islander,119,0.0,0.142515630747,0.0127502231289,0.139824220979,0.0534179641471,0.0434829872812
128,Georgia,Nonminority,116252,68.2375726275,67.6167708716,64.3248756853,72.7542517977,80.8182375214,54.4189585825
129,Georgia,"Publicly held and other firms not classifiable by gender, ethnicity, race, and veteran status",9931,2.15192597375,2.39518205223,3.95894428152,3.15032530533,5.53975710537,41.9502119796
130,Georgia,Some other race,1504,1.33419410372,1.63663111438,0.733137829912,1.17851843397,0.674009018209,0.0326122404609
131,Georgia,White,121302,72.67771322,71.8738506804,68.6280759913,76.5380664308,83.0712187151,55.1690401131
